product_name,actual_price,selling_price,ebay_price,stock,demand_index,user_interest,day_of_week,season,sales,profit
MSI Prestige 14,102696,97045.88,96373.61,499,0.6431230700786981,0.775164166902668,5,0,52,1308251.36
Lenovo ThinkPad X1,62052,50762.7,57420.62,386,0.8133366217429006,0.842409591351577,0,0,72,527493.6
Dell Inspiron 15 Laptop,71386,64155.69,74907.1,227,0.8727323305971028,0.9824012196461305,5,1,76,1078097.24
Dell Inspiron 15 Laptop,65254,58236.86,57895.5,441,0.1450226472355275,0.0,0,0,13,163267.78
Lenovo ThinkPad X1,52576,43484.44,43571.9,400,0.4322813694072272,0.35841137218708635,3,0,37,247205.88
MSI Prestige 14,78693,63645.7,72059.95,497,0.446137995101613,0.5138636485738132,2,0,36,308181.6
HP Pavilion Gaming,43947,35680.22,40420.48,353,0.7460318918656366,0.7104903359323993,2,1,56,275369.92
Asus ROG Zephyrus,77354,66194.29,72273.39,58,0.8404955495306017,0.9666556469824997,2,0,58,698696.42
Lenovo ThinkPad X1,41411,38276.1,40791.53,200,0.7191575603198719,0.6272898464154935,1,0,72,668764.8
HP Pavilion Gaming,41533,37724.84,31651.7,105,0.4015287594194198,0.1,5,1,29,250900.46
Asus ROG Zephyrus,72080,59276.51,71054.85,369,0.4650131962418895,0.5679582906679286,3,0,35,308717.85
Acer Aspire 5,51555,41665.97,47937.82,190,1.0,1.0,3,1,73,407155.31
MacBook Air M2,131850,117109.18,112854.48,112,0.5885806778327893,0.6663582044804142,4,0,44,1091823.92
Asus ROG Zephyrus,92366,81389.88,86041.41,239,0.6970126445358469,0.5971451364106074,5,0,48,803216.64
Acer Aspire 5,54158,49725.78,45222.43,462,0.7390804949100598,0.4847771448846098,4,0,43,508052.74
MacBook Air M2,136418,124323.73,112305.91,54,0.574469063696362,0.4022823589322147,2,0,48,1383894.24
Dell Inspiron 15 Laptop,58047,53744.09,46065.98,407,1.0,1.0,0,1,71,930894.49
Dell Inspiron 15 Laptop,52400,49131.89,51527.19,245,0.6350573557867848,0.480260372016464,0,0,49,610142.61
Dell Inspiron 15 Laptop,44837,38924.87,39701.8,325,0.6817200884981771,0.586916190348902,5,0,49,369409.53
Asus ROG Zephyrus,72936,58995.44,69815.64,472,0.79556310993724,0.6280680484791139,3,0,63,500235.12
HP Pavilion Gaming,53610,45550.91,52526.62,156,0.6277378876065418,0.648229830658136,5,0,67,537601.97
MacBook Air M2,157567,148665.74,146507.04,483,0.34286351635066453,0.32356645139080864,1,0,30,1151065.2
Dell Inspiron 15 Laptop,77049,68431.42,60384.02,194,0.420501687366558,0.11922909256771937,2,0,28,405919.36
MSI Prestige 14,109449,101913.01,109360.0,447,1.0,1.0,5,0,74,1872104.54
Lenovo ThinkPad X1,75437,62553.57,74919.54,239,1.0,0.9441870471029383,2,1,77,750570.59
MacBook Air M2,142349,115152.17,136315.56,117,0.589876294679574,0.9502004229073274,5,0,54,837424.98
MacBook Air M2,112837,91271.2,106048.81,438,0.4997875573231134,0.4881990759997509,6,0,46,565123.8
HP Pavilion Gaming,37841,35421.31,39636.93,84,0.3283339831580474,0.2892553587352671,2,0,28,250113.08
Acer Aspire 5,68949,64867.2,58948.38,482,0.5793137551419432,0.30761240025679004,4,0,37,614307.3
HP Pavilion Gaming,38159,34775.85,28907.72,189,0.4809606538115417,0.3219066482565303,2,0,35,282259.25
Dell Inspiron 15 Laptop,69924,60264.73,56549.4,315,0.5475709712264188,0.8606627915353068,4,0,48,543260.64
Lenovo ThinkPad X1,36627,32594.18,33114.92,44,0.637887058074927,0.2916900749060055,4,1,44,306032.32
Lenovo ThinkPad X1,57444,48701.22,44886.9,278,0.5773743894968519,0.31609126650285274,1,0,46,390559.32
MSI Prestige 14,77036,63077.56,63638.19,20,0.8458149376411406,0.9142401461687562,1,1,20,183047.2
MSI Prestige 14,74818,66718.72,62751.67,348,0.3459877822575936,0.336008492061007,3,0,29,416037.48
Dell Inspiron 15 Laptop,50905,44053.15,47250.78,40,1.0,0.8634548844663456,6,0,40,336786.0
Lenovo ThinkPad X1,78000,64903.74,65128.86,263,0.8463536458978985,0.6031705961855912,0,0,62,638831.88
HP Pavilion Gaming,41297,38815.58,31222.24,118,1.0,0.8440867679918641,6,0,69,683629.92
Asus ROG Zephyrus,90225,83224.61,68181.55,128,0.7053242323945931,0.4896659424804187,6,1,41,822751.51
HP Pavilion Gaming,39616,32510.65,29723.05,317,0.6000373329269947,0.7022629566306561,1,0,51,243751.95
Asus ROG Zephyrus,94648,86508.35,79862.03,331,0.8355420890060397,0.76092141905388,4,1,72,1458342.0
Dell Inspiron 15 Laptop,79237,67834.17,80495.8,242,0.40283923826643464,0.5200103878027925,4,0,36,445257.72
Lenovo ThinkPad X1,35731,29693.27,32205.66,205,0.5250391231009857,0.5277599435316478,4,0,40,187262.8
MSI Prestige 14,96426,77239.37,87460.52,337,0.6218815198040116,0.7392453590598872,0,0,51,496799.67
MacBook Air M2,104605,86552.48,108463.62,26,0.7465747328118615,0.9255105370688008,1,1,26,346553.48
MSI Prestige 14,85859,74941.77,78455.98,192,0.5870036177935848,0.5914154871232503,6,0,55,816225.85
Acer Aspire 5,54581,46379.8,49132.39,171,0.4494489301750445,0.3815547315417229,3,0,42,343270.2
MacBook Air M2,144460,118543.15,149619.54,40,0.5811769414663985,0.8096831955327585,2,1,40,696846.0
Asus ROG Zephyrus,102479,94022.67,101553.97,128,0.8058914963196715,1.0,3,0,72,1604690.64
HP Pavilion Gaming,55213,46714.16,55649.4,20,0.838341499421413,0.987615982648675,0,0,20,161301.2
HP Pavilion Gaming,73185,64573.79,59042.64,184,1.0,0.9641386509542735,4,0,88,1174297.52
MSI Prestige 14,108914,98720.56,85129.41,135,1.0,0.9034283266412514,6,1,80,1798460.8
HP Pavilion Gaming,79659,65072.53,69489.21,225,0.49718338945722806,0.5213773499506287,1,0,44,409694.12
MSI Prestige 14,94327,85297.84,88562.54,480,0.8993049267793162,0.7244656840844746,5,0,86,1657128.84
MSI Prestige 14,93308,88303.6,80314.01,255,0.4426477410694527,0.27322186132099135,6,0,37,850556.0
HP Pavilion Gaming,38775,33973.25,30690.86,411,0.4785415630104317,0.03207225288149587,0,0,36,245907.0
Acer Aspire 5,72203,62334.93,71157.44,310,0.5315005017266597,0.6141695355421701,6,0,52,613227.16
Dell Inspiron 15 Laptop,41054,34819.05,38131.57,492,0.7586351376437355,0.8210134680057941,0,0,67,407443.75
HP Pavilion Gaming,61312,52900.26,50023.88,284,0.7391046697930517,1.0,1,0,48,479129.28
Asus ROG Zephyrus,79637,72464.01,80660.95,346,0.5760117452747054,0.7900016030131111,3,0,45,752314.95
Lenovo ThinkPad X1,58834,50375.07,55092.11,303,1.0,0.811234467133915,5,1,77,707727.79
MSI Prestige 14,76001,62965.41,57889.0,32,0.581263987612327,0.3913363271337072,2,0,32,312470.72
Acer Aspire 5,58185,54106.54,43811.75,269,0.6903772103548551,0.4196637513702034,1,1,54,722360.16
MSI Prestige 14,99991,84184.1,98466.14,87,0.6576822297432123,0.7161116810701267,2,0,55,780472.0
Asus ROG Zephyrus,77465,64699.79,77128.86,147,0.7231195994127441,0.6161064393814475,5,0,68,712251.72
MSI Prestige 14,111910,93286.91,96128.66,496,0.2848823981842933,0.19736511735117448,6,0,21,313948.11
Asus ROG Zephyrus,97025,81951.93,81444.71,417,0.9817919658456262,0.945472803481612,2,1,82,1150823.26
MSI Prestige 14,94466,80196.19,71437.78,133,0.6970002583046455,0.5341119858202074,4,0,43,605009.57
HP Pavilion Gaming,76856,64331.87,77462.67,398,1.0,1.0,2,1,75,789950.25
Lenovo ThinkPad X1,46962,43826.29,38028.23,346,1.0,0.7891961973948441,5,1,71,777655.19
HP Pavilion Gaming,70474,63788.86,56962.87,100,0.8891729319284061,0.7947619982078924,3,0,68,983080.08
MSI Prestige 14,80740,69454.54,79766.16,409,0.5992991676225402,0.6128194951829127,6,0,48,620953.92
Asus ROG Zephyrus,119178,101640.85,90924.48,128,0.9067450783524255,0.8992883876330954,6,1,69,1256921.25
Dell Inspiron 15 Laptop,55175,50556.03,47051.99,98,0.8869080417434005,1.0,0,0,77,918881.81
Acer Aspire 5,45754,42271.72,43876.64,62,0.6594951545870339,0.5153277493120264,5,0,51,522439.92
MSI Prestige 14,105398,97358.35,100828.27,424,0.5063908482979509,0.3927667593226031,6,0,44,1037509.0
Dell Inspiron 15 Laptop,49130,44041.08,45704.84,60,1.0,0.9793520692598303,5,0,60,579004.8
MSI Prestige 14,91118,74395.98,92494.35,290,0.5234366031150292,0.5250560014498953,1,0,46,488215.48
Acer Aspire 5,37121,33735.31,31854.21,136,0.45520193365147815,0.37521856079227867,0,0,28,217017.08
HP Pavilion Gaming,39920,31972.21,35734.71,337,0.4924650837613115,0.7469942182733612,1,0,51,205438.71
HP Pavilion Gaming,54385,49557.51,49708.06,202,0.7150812841039613,0.584772547938362,1,1,49,562912.49
MSI Prestige 14,72148,64204.93,58467.23,33,0.6521257185081928,0.65138381266036,3,1,33,452143.89
Acer Aspire 5,39654,36962.85,30330.62,98,0.4986253362393666,0.23073400416700204,1,1,38,349791.9
Lenovo ThinkPad X1,48016,43392.66,39782.47,452,0.4848236575083358,0.0,1,0,36,352132.56
Lenovo ThinkPad X1,65699,60070.32,65274.72,338,0.9731116897514482,1.0,3,1,93,1309534.86
MSI Prestige 14,90085,80489.29,87606.6,419,0.5260938307487281,0.5988591669622444,1,0,46,801770.34
MSI Prestige 14,74582,63659.27,70138.65,355,0.47174191904878915,0.557176851166829,5,0,37,423719.19
MSI Prestige 14,119452,102379.0,93392.07,87,0.6231683040112463,0.1,3,1,46,863079.6
HP Pavilion Gaming,55045,46118.13,48660.77,301,0.04979732868287301,0.15954033320236533,1,0,4,30346.52
HP Pavilion Gaming,50613,41540.88,49168.02,295,0.7343062343458107,1.0,1,0,77,470607.06
Dell Inspiron 15 Laptop,43269,38337.83,36886.49,257,0.8301121345566088,0.4806845633511251,5,1,59,474922.27
Asus ROG Zephyrus,110935,96626.09,111641.01,281,0.7915244207466566,0.7696375948375619,6,0,81,1536698.79
HP Pavilion Gaming,74434,62607.78,74307.65,88,0.662895894496681,1.0,4,0,56,588222.88
Acer Aspire 5,72268,65923.04,72337.32,441,0.7821064028818503,0.9029060142340393,5,0,61,935461.84
Lenovo ThinkPad X1,78785,74020.46,71558.56,257,0.8628590021035503,0.8513610832251132,2,0,61,1151128.56
Lenovo ThinkPad X1,35882,31301.34,27528.42,445,0.5205609367708024,0.2500724906402759,3,0,38,234989.72
MSI Prestige 14,102786,96453.41,100592.92,373,0.4905432700267581,0.37955337205325984,0,0,42,1029134.82
Dell Inspiron 15 Laptop,74752,64375.18,62335.01,143,0.517541136014029,0.40377601772589256,3,1,33,397609.74
MSI Prestige 14,80492,72341.87,70938.81,488,0.5296749664278152,0.5565583891377298,3,0,48,767878.56
Lenovo ThinkPad X1,63806,53800.07,61726.49,313,0.6940516691689231,0.6363618939736346,6,0,50,456793.5
Lenovo ThinkPad X1,75325,66506.12,73230.9,427,0.9362718446507146,0.745642144249281,5,0,85,1171182.7
Asus ROG Zephyrus,100077,86930.51,89330.31,37,0.602345231509691,0.6213237911778435,5,0,37,624434.57
MacBook Air M2,104249,84367.88,96226.24,350,0.6115986336079192,0.8234761672661833,6,0,46,524104.68
Acer Aspire 5,37623,33188.29,38869.58,277,0.4958272669698287,0.4097204121218643,2,0,52,356313.88
Asus ROG Zephyrus,93548,82849.48,79490.36,107,0.878449943150725,0.7833113128530594,6,0,74,1285075.12
MSI Prestige 14,119290,110973.53,109674.27,180,0.9197076224192683,1.0,2,0,78,2142701.34
MacBook Air M2,111341,97123.04,108817.23,329,0.4099728494232986,0.4852004845790133,4,0,31,594714.54
Lenovo ThinkPad X1,62829,52616.88,53592.05,109,0.4090022704226719,0.4300370217696793,1,0,26,224551.08
Dell Inspiron 15 Laptop,39763,34988.42,40089.07,479,0.8470635922878198,0.79432441524848,3,1,65,465030.8
Dell Inspiron 15 Laptop,76213,69731.24,66452.02,416,0.749980047884742,0.7488431809866986,4,0,53,868253.42
Lenovo ThinkPad X1,35654,29602.42,36461.49,59,0.27759621986549454,0.35310721954865354,3,0,29,134693.98
HP Pavilion Gaming,62200,51710.32,59633.53,464,0.5814034416820997,0.6719044257471872,4,0,51,416686.32
MacBook Air M2,132470,110130.87,104532.86,163,0.6796887726713363,0.7030147372203548,3,0,50,870093.5
Lenovo ThinkPad X1,55836,47196.57,42503.43,28,0.7719169744687112,0.6998349727061479,2,0,28,227118.36
Dell Inspiron 15 Laptop,35877,29707.58,31700.28,384,0.5802759149644375,0.7488941062057226,3,1,51,234277.68
Dell Inspiron 15 Laptop,63742,57694.24,62441.34,275,0.5471908436812314,0.36191467935447486,5,0,42,549143.28
MacBook Air M2,116627,109370.26,89114.43,311,0.7874720845345531,0.5502601519580267,2,1,54,1497493.44
Acer Aspire 5,77292,63928.11,79943.57,82,0.342839473187095,0.6811124867951079,4,0,34,334006.14
Lenovo ThinkPad X1,72292,60463.7,60545.13,355,0.6709497411490023,0.5239922077981828,6,0,57,561980.1
Asus ROG Zephyrus,88799,83745.61,89657.81,193,0.9368697032249962,1.0,0,0,72,1554214.32
MSI Prestige 14,70835,62029.9,53282.51,491,0.7581482193902357,0.4805554399017713,6,0,63,784060.2
Lenovo ThinkPad X1,60650,53200.57,61077.62,196,0.8237772596046307,1.0,6,0,72,773681.04
Acer Aspire 5,50823,44280.36,44003.33,439,0.9589478434110614,1.0,1,1,75,652819.5
MacBook Air M2,115163,101626.46,100784.82,370,0.5372517445291418,0.5929664885814973,3,0,35,735432.6
MacBook Air M2,145963,123587.94,127062.12,164,0.8292356521409721,0.8383394705168355,1,0,59,1263416.56
Dell Inspiron 15 Laptop,62043,52406.41,61051.21,384,0.8607623708295068,0.6994264518836038,6,1,93,834796.83
Acer Aspire 5,39137,33242.36,29968.94,397,1.0,0.9276096767417753,2,1,73,426791.58
MacBook Air M2,148560,134902.66,123980.38,104,0.5772522853630722,0.5145109084163133,1,0,36,1112783.76
HP Pavilion Gaming,70294,60604.76,72455.39,190,0.568016795432912,0.8770790632967117,1,0,47,535751.12
Lenovo ThinkPad X1,51645,48356.75,50899.09,238,1.0,0.9120429537245012,6,1,68,829957.0
Dell Inspiron 15 Laptop,45725,38491.49,47447.07,139,0.39830325677129985,0.4465673803416277,2,1,36,233423.64
Asus ROG Zephyrus,117340,94839.46,108370.83,252,0.9380047690835887,0.9955150329228234,4,0,75,952609.5
Acer Aspire 5,56939,46536.5,57559.89,203,0.9595687559791533,0.7742682332050828,0,1,96,641203.2
Dell Inspiron 15 Laptop,45514,42885.81,35382.48,210,0.7179562951068676,0.5751361103776593,2,0,43,474118.43
MacBook Air M2,152013,137410.07,147444.72,442,0.6894911084265941,0.7093175455514643,3,0,70,2170067.9
MSI Prestige 14,77837,68087.91,72464.19,476,0.4964827895067453,0.5079675132612633,1,0,50,680100.5
MacBook Air M2,148123,121460.72,148945.64,222,0.5207367266863168,0.5366563907238453,3,0,44,782083.28
Asus ROG Zephyrus,112907,98525.58,111575.19,233,0.4800251662798368,0.760352942763265,4,0,38,740645.84
Asus ROG Zephyrus,76784,64145.31,60894.58,115,0.7328589530741138,0.9199563908483778,5,0,46,478239.46
Asus ROG Zephyrus,75851,70504.62,60061.48,496,0.7382142711300523,0.26289202579454574,1,1,48,835628.16
Asus ROG Zephyrus,85867,74591.38,74562.08,220,0.9519029774972216,0.8077979572749991,0,1,87,1260149.76
Asus ROG Zephyrus,88625,77893.76,84754.81,298,0.6389467895269799,0.5517624376597934,6,0,52,824525.52
HP Pavilion Gaming,49336,44999.1,37711.16,125,0.3986819167180458,0.16300728520227728,3,0,27,282525.3
Lenovo ThinkPad X1,66169,57349.13,61071.57,141,0.5105480818234325,0.7692421228649343,2,0,44,485356.52
Acer Aspire 5,39598,34624.74,29790.76,64,0.7351432884642496,0.5155559793964407,5,1,58,400556.12
Dell Inspiron 15 Laptop,46620,40515.08,38008.18,233,0.44870286670539317,0.447691666963589,4,0,31,244313.48
Asus ROG Zephyrus,116598,97720.52,118149.65,157,0.40306904303054747,0.45940047810652695,4,0,41,660178.72
Lenovo ThinkPad X1,63552,52914.54,54654.95,43,0.4132948055423008,0.02491373282130119,5,0,32,269700.48
MacBook Air M2,93127,81568.9,91573.49,343,0.3813026532628066,0.5634601063159851,0,0,36,589680.0
Lenovo ThinkPad X1,38832,35595.65,31754.94,367,0.9093349654561874,0.8244611905649551,6,0,75,630993.75
Asus ROG Zephyrus,98091,85039.89,94962.44,103,0.6321768765983538,0.5949445556691466,1,0,48,786057.12
MSI Prestige 14,73407,64994.17,55100.98,395,0.9721449354480236,0.4667898145339685,1,1,70,952648.9
Dell Inspiron 15 Laptop,78169,67748.61,59261.82,256,0.20681420117060434,0.08581533478215116,3,0,13,169394.03
Asus ROG Zephyrus,92449,80146.4,84701.2,58,0.479407019969568,0.5763615227785672,1,0,46,709876.6
Lenovo ThinkPad X1,53259,43517.66,50232.42,368,0.9189281282432629,1.0,1,0,83,517617.88
MacBook Air M2,150390,138894.48,116639.55,312,0.25155566147294495,0.021667943415846658,1,0,16,537943.68
Lenovo ThinkPad X1,59662,49191.51,46613.56,182,1.0,0.7371244195721072,2,0,89,661101.79
Asus ROG Zephyrus,83403,77581.47,83274.21,299,0.3241815213840736,0.5530998016293167,1,0,25,479984.25
Acer Aspire 5,68332,56034.3,59176.12,495,0.924440713539543,0.9258854799116952,6,0,79,647950.1
Lenovo ThinkPad X1,59127,49741.47,55681.81,198,0.3252887216135742,0.06380728673307266,4,0,33,275634.81
Acer Aspire 5,41240,39166.86,31857.41,40,0.25211960561265256,0.0,3,0,18,185379.48
Asus ROG Zephyrus,107201,99900.47,96938.44,310,0.5749651143233672,0.6743668107887453,2,0,37,919811.49
Lenovo ThinkPad X1,64163,57034.77,64003.27,284,0.5883118732716694,0.22220892671664672,1,1,47,569671.49
MacBook Air M2,137779,121079.87,106064.56,345,0.8077873522872867,0.7783816164708163,1,0,62,1527343.34
HP Pavilion Gaming,37283,30145.7,31799.25,290,0.5356031267081497,0.5962749960947873,3,0,48,194284.8
HP Pavilion Gaming,35524,30811.94,31537.89,168,0.7780441568636958,0.7897673339049345,5,0,61,362653.54
Acer Aspire 5,46437,43680.93,39730.52,116,0.32861288606008493,0.27701553395934236,2,0,25,279375.75
Asus ROG Zephyrus,93380,85349.81,71401.14,77,0.9249678089309683,0.9710344342507469,0,0,52,1039158.12
Acer Aspire 5,73553,67151.52,71216.64,311,0.6016524302418546,0.48409022650294997,6,0,48,751892.16
Asus ROG Zephyrus,101836,81736.09,77874.13,185,0.44390856959869734,0.3571410184714634,4,1,27,282174.03
Asus ROG Zephyrus,108826,100746.75,104982.94,240,0.3885204284512205,0.5219438221232209,2,0,34,835330.7
HP Pavilion Gaming,45776,41834.04,42842.87,106,0.3707199386564431,0.4626243408341212,2,0,31,303516.04
MacBook Air M2,123332,113122.49,118519.98,106,0.7145836968258091,0.9120897358061093,3,0,63,1687775.67
MacBook Air M2,150624,130259.4,114459.72,256,0.36109541204679296,0.2990710675899035,2,0,22,546097.2
Lenovo ThinkPad X1,40611,32781.68,36349.78,43,0.6841399262036958,0.6853122415814756,2,0,43,187221.14
Acer Aspire 5,64583,57226.31,55233.53,212,0.4389656496514247,0.5696367637056503,2,0,29,348528.09
MacBook Air M2,107482,90697.33,90117.76,197,0.583282322042484,0.43983990713728316,6,1,53,819376.29
MSI Prestige 14,92372,87023.2,74977.1,402,0.7315526352300747,0.5907142269276062,0,0,50,1118140.0
Dell Inspiron 15 Laptop,68314,57763.6,53141.82,458,0.5644164248391204,0.35983984066716,2,0,35,348033.0
Lenovo ThinkPad X1,36132,29974.29,28157.05,183,0.5692977072413606,0.4828450938829449,0,0,40,187275.6
Lenovo ThinkPad X1,69881,63002.52,66722.47,122,0.5478460307487864,0.4152941907359112,2,0,52,732462.64
HP Pavilion Gaming,41093,34980.92,33080.98,195,0.748491782718524,0.6066185262033236,2,0,65,404028.3
Acer Aspire 5,59207,51347.39,53095.16,289,0.2357827861411007,0.17565228504544406,1,0,19,188147.31
MSI Prestige 14,97818,80818.91,99033.2,156,0.8042027905848769,1.0,5,1,88,1086475.28
MacBook Air M2,158045,134722.05,133503.19,189,0.5841223151188594,0.5313403154995451,0,0,38,915440.9
MacBook Air M2,150646,125827.78,142463.56,133,0.42073346828158764,0.5640584353134672,1,0,43,876149.94
Asus ROG Zephyrus,93097,74575.95,92319.53,480,0.97049372868659,0.8767085818970716,4,1,77,724419.85
Lenovo ThinkPad X1,42265,38852.8,33419.94,434,0.4985704514455677,0.3430016520833703,2,0,29,268751.7
Acer Aspire 5,53635,49197.21,43504.78,272,0.8491793091928891,0.44361055921321946,5,1,61,710815.31
Acer Aspire 5,79722,65769.12,83377.5,330,0.7808670955261217,0.7648951322257992,6,0,89,886771.08
Acer Aspire 5,72841,61615.05,65188.35,125,0.8043030785563727,0.9911964701795671,0,0,74,786349.9
Asus ROG Zephyrus,84621,68594.16,72643.92,74,0.7928830011232407,0.8951220106377504,3,0,69,645802.74
HP Pavilion Gaming,78723,67830.99,73314.05,378,0.5396795732713908,0.6215009898581445,4,0,41,521720.49
MacBook Air M2,143502,118520.24,134403.15,117,0.9883890011603779,0.9222136221214932,6,0,103,1861090.52
Acer Aspire 5,75927,67422.44,67318.28,403,0.7269565279940639,0.6114309063118514,0,0,56,799318.24
MSI Prestige 14,117058,98373.02,122287.78,154,0.32879271097105306,0.5952802455508127,3,0,26,427242.92
MSI Prestige 14,77856,67138.67,64425.07,288,0.6082803900428213,0.5025213705858758,1,0,41,518218.27
Asus ROG Zephyrus,78989,73993.67,75878.79,436,0.1965322403755177,0.0,0,0,18,336624.66
HP Pavilion Gaming,49385,42849.86,47686.64,430,0.858851335632414,1.0,5,0,67,554784.12
Asus ROG Zephyrus,76213,70478.63,67750.3,45,1.0,1.0,6,0,45,770828.85
Dell Inspiron 15 Laptop,64799,52802.89,60709.29,252,0.48670589987958063,0.47182044214510416,3,0,42,312630.78
Lenovo ThinkPad X1,43417,39360.26,38019.27,249,0.8352981560832727,0.5922799313687113,6,1,59,529133.24
MacBook Air M2,157906,136506.06,132946.23,479,0.3483950609542429,0.43559124441538183,4,0,32,831099.52
Asus ROG Zephyrus,73675,65730.99,74982.05,352,0.5102051837741877,0.637068506094991,2,0,46,651290.54
Asus ROG Zephyrus,98810,89196.65,80394.22,438,0.5185786062491671,0.44751203429792663,0,0,30,600889.5
MacBook Air M2,103503,93707.56,86925.68,171,0.6411803052388733,0.5162822712181614,5,0,52,1105283.92
Lenovo ThinkPad X1,50663,40871.32,47459.28,365,0.650221319800304,0.9017139963023236,0,0,56,302804.32
Dell Inspiron 15 Laptop,75297,61810.96,68224.32,63,0.991053847441441,0.9704165901190492,1,1,63,573492.78
MSI Prestige 14,86459,79720.09,70475.41,321,0.6819272237367987,0.6285475428362434,2,0,42,806349.18
MSI Prestige 14,99680,85381.02,103615.22,442,0.7445653789971024,0.9442626203038545,4,0,65,1014326.3
HP Pavilion Gaming,70507,62137.98,62600.97,274,0.7069613812301047,0.8660510372885794,0,0,62,792550.96
Asus ROG Zephyrus,70453,59780.53,70155.0,20,0.6269414936205608,0.756418957381549,0,0,20,209268.6
Lenovo ThinkPad X1,77274,67827.63,59645.45,297,0.8579040418632704,0.5168905145972084,4,1,60,824149.8
HP Pavilion Gaming,74111,65079.26,70463.24,35,0.8669754155556321,0.6156456550823897,6,1,35,462054.6
MSI Prestige 14,84591,68823.93,70109.75,322,0.4143047939248895,0.41114000703883746,1,0,35,336358.05
HP Pavilion Gaming,49842,46623.71,47799.8,338,0.4153055166316332,0.2650526910648915,1,0,28,328560.68
HP Pavilion Gaming,49086,42345.64,37469.93,330,0.46338876305312215,0.22614432327502454,6,0,38,303446.72
Dell Inspiron 15 Laptop,64774,56736.91,64410.46,420,0.157165253365269,0.2145942201074012,4,0,13,148136.43
Dell Inspiron 15 Laptop,42860,37457.39,38212.72,170,0.5113358459447618,0.5048185845121156,0,0,38,283304.82
HP Pavilion Gaming,45165,40012.39,37103.1,139,0.1819394202293686,0.09198598156047538,1,0,15,125953.35
Acer Aspire 5,50882,43034.21,40739.07,272,0.3134806740416917,0.22929847506118872,2,0,24,178003.44
MacBook Air M2,156983,127517.54,131794.75,40,0.5801599294136887,0.6638827761745849,0,0,40,705177.6
MSI Prestige 14,108170,98859.59,87812.02,111,0.4650736646084852,0.37306923145238235,6,0,31,717358.29
MSI Prestige 14,74864,70506.62,76744.81,450,0.661469123341594,0.7076332268377385,1,0,55,995600.1
Dell Inspiron 15 Laptop,58866,55091.91,46385.89,292,0.2833625342060606,0.1526383687692762,4,0,19,263828.49
Acer Aspire 5,47122,40357.11,48393.63,357,0.1,0.10697177724605565,5,0,10,73717.1
Acer Aspire 5,63114,52404.32,49419.66,254,0.6101072685585823,0.7862876800892912,3,0,48,394776.96
Asus ROG Zephyrus,87322,74782.18,85304.25,133,0.4791363437450324,0.45140580987819967,3,0,41,559927.98
MacBook Air M2,142389,127525.07,141043.11,350,0.6765602396602701,0.768074815377179,2,0,65,1810430.05
HP Pavilion Gaming,50357,44154.99,45130.57,412,0.6220535037169314,0.7339409425106793,4,0,55,489779.95
Asus ROG Zephyrus,111034,89368.0,108036.73,190,0.8632992047786716,0.9295474511209268,6,0,76,884959.2
Asus ROG Zephyrus,112243,90832.78,99337.22,140,0.6931519456074147,0.6915567004119487,1,1,68,833862.24
Acer Aspire 5,37765,33393.29,30258.98,256,0.9435267179465442,0.622688633788463,6,0,58,403551.82
Acer Aspire 5,56133,45091.49,55617.09,345,0.4510878919213941,0.5764437949922336,4,0,36,208742.04
Acer Aspire 5,61469,56392.39,63389.56,222,0.6089027005457612,0.6781348546546117,3,1,47,628112.23
HP Pavilion Gaming,79007,71540.21,68795.97,181,0.25710918925496856,0.24590168832720125,1,0,17,276000.27
HP Pavilion Gaming,71561,60636.0,70608.06,155,0.38715599863653016,0.5250297615412617,2,0,41,432275.3
Asus ROG Zephyrus,103760,95508.55,82595.44,122,0.641229287857726,0.42275620359817045,6,0,48,1098074.4
Asus ROG Zephyrus,101933,87345.62,77893.88,72,0.4963494722277595,0.6024158605316237,3,0,28,447790.56
Dell Inspiron 15 Laptop,48163,39791.06,41594.1,423,0.61393683107091,0.4005261393285079,6,0,58,352463.68
MSI Prestige 14,104492,86971.51,85299.06,422,0.7730489900687884,0.8785369805477201,4,0,68,940243.48
MSI Prestige 14,84195,68510.65,77211.16,58,0.599576764027191,0.4518268943804787,6,0,50,478707.5
MSI Prestige 14,93698,83666.45,88923.82,225,0.7265364706662965,0.6413377123768945,2,1,53,958126.05
Dell Inspiron 15 Laptop,48777,45186.07,43912.13,329,0.7229259998698192,0.7289384620628557,2,1,52,574192.84
MSI Prestige 14,114398,92644.52,104653.98,245,1.0,1.0,6,1,99,1244026.08
Acer Aspire 5,47178,41343.63,36267.3,308,0.37600171394567666,0.24235784223613244,0,0,22,183018.66
HP Pavilion Gaming,74287,67726.68,77208.68,482,0.9601530853479181,0.9289659497050365,3,1,92,1446771.76
HP Pavilion Gaming,70757,64295.73,59680.25,158,0.38736532885212993,0.38433025056006975,4,0,27,398677.41
MSI Prestige 14,71831,61374.55,66826.34,402,0.6779209048183975,0.42075520722372584,4,0,53,587921.05
Asus ROG Zephyrus,80683,66899.89,74114.15,205,0.5557915072925899,0.6556118482340416,0,0,45,468980.55
MacBook Air M2,99491,84956.72,77050.03,29,0.35418951048147607,0.4431827052061238,1,0,21,321573.42
Acer Aspire 5,65936,59842.01,60095.94,58,0.42843579436427565,0.40738719747053614,0,0,30,410604.3
Dell Inspiron 15 Laptop,50235,46972.08,47695.39,310,1.0,1.0,3,1,91,1074489.78
